name,category,source_layer,source_head,n,logit_rel_percent_median,logit_rel_percent_p95,logit_rel_percent_max,kl_median,abs_target_logit_delta_median,top1_preservation_rate,top1_change_rate
head_L07H08_native_control,head_exact,7,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L07H08_program,head_exact,7,8,64,0.15565594658255577,0.2624476433265954,0.37262262776494026,1.2638305634027347e-05,0.0,1.0,0.0
head_L07H08_qk_off,head_intervention,7,8,64,5.204113945364952,10.524649992585172,12.788617610931396,0.012397341430187225,0.125,0.875,0.125
head_L07H08_vo_off,head_intervention,7,8,64,2.09572222083807,3.7489038892090316,4.863874986767769,0.0012689478462561965,0.046875,0.921875,0.078125
head_L07H09_native_control,head_exact,7,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L07H09_program,head_exact,7,9,64,0.15331447357311845,0.27720115496776987,0.45301439240574837,1.4251046195568051e-05,0.0,1.0,0.0
head_L07H09_qk_off,head_intervention,7,9,64,2.5946537032723427,7.2356907278299305,10.80641970038414,0.002389798639342189,0.09375,0.921875,0.078125
head_L07H09_vo_off,head_intervention,7,9,64,3.072870709002018,12.418062128126614,15.033486485481262,0.003690056735649705,0.0625,0.921875,0.078125
head_L07H10_native_control,head_exact,7,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L07H10_program,head_exact,7,10,64,0.15793890925124288,0.2539158554282039,0.387568143196404,1.9019957107957453e-05,0.0,1.0,0.0
head_L07H10_qk_off,head_intervention,7,10,64,2.637467160820961,6.764351725578303,14.706440269947052,0.002394965849816799,0.078125,0.9375,0.0625
head_L07H10_vo_off,head_intervention,7,10,64,3.8653653115034103,8.744883053004738,10.363911837339401,0.005638177506625652,0.125,0.921875,0.078125
head_L07H11_native_control,head_exact,7,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L07H11_program,head_exact,7,11,64,0.1648604986257851,0.23686283850111067,0.3468734212219715,1.736096601234749e-05,0.0,1.0,0.0
head_L07H11_qk_off,head_intervention,7,11,64,6.533053517341614,9.732995629310603,15.814736485481262,0.015288257040083408,0.1640625,0.765625,0.234375
head_L07H11_vo_off,head_intervention,7,11,64,1.5137315727770329,6.664119791239495,13.703246414661407,0.0012969798408448696,0.046875,0.9375,0.0625
head_L07H12_native_control,head_exact,7,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L07H12_program,head_exact,7,12,64,0.15078905271366239,0.2649332350119948,0.39117755368351936,1.4619337889598683e-05,0.0,1.0,0.0
head_L07H12_qk_off,head_intervention,7,12,64,3.5262394696474075,7.4044805765151915,8.484293520450592,0.004254811909049749,0.09375,0.90625,0.09375
head_L07H12_vo_off,head_intervention,7,12,64,1.8444284796714783,6.509286388754839,15.074683725833893,0.0019752567168325186,0.0625,0.953125,0.046875
head_L07H13_native_control,head_exact,7,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L07H13_program,head_exact,7,13,64,0.1612599124200642,0.28155905893072464,0.43103285133838654,1.9063532818108797e-05,0.0,1.0,0.0
head_L07H13_qk_off,head_intervention,7,13,64,4.634805396199226,10.24874988943338,14.783884584903717,0.010028146207332611,0.140625,0.90625,0.09375
head_L07H13_vo_off,head_intervention,7,13,64,2.4700097739696503,5.727675706148147,8.74793604016304,0.0020228277426213026,0.0625,0.953125,0.046875
head_L08H00_native_control,head_exact,8,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H00_program,head_exact,8,0,64,0.15187000390142202,0.32189688645303227,0.4339480306953192,1.104882267100038e-05,0.0,1.0,0.0
head_L08H00_qk_off,head_intervention,8,0,64,3.072117082774639,6.413651034235954,13.97542655467987,0.0037199477665126324,0.078125,1.0,0.0
head_L08H00_vo_off,head_intervention,8,0,64,2.4549398571252823,6.263332143425939,8.214624971151352,0.002414063084870577,0.0625,0.96875,0.03125
head_L08H01_native_control,head_exact,8,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H01_program,head_exact,8,1,64,0.15290481969714165,0.27369164279662067,0.5178751889616251,9.715811756905168e-06,0.0,1.0,0.0
head_L08H01_qk_off,head_intervention,8,1,64,3.45718152821064,7.113949060440062,9.671397507190704,0.005452231504023075,0.078125,0.96875,0.03125
head_L08H01_vo_off,head_intervention,8,1,64,2.5529054924845695,4.905563872307539,7.7763184905052185,0.0023851152509450912,0.046875,0.9375,0.0625
head_L08H02_native_control,head_exact,8,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H02_program,head_exact,8,2,64,0.15284339897334576,0.24806454661302269,0.3655990120023489,1.2731896276818588e-05,0.0,1.0,0.0
head_L08H02_qk_off,head_intervention,8,2,64,1.5082999132573605,3.988760579377411,5.1178112626075745,0.0009160921326838434,0.046875,0.953125,0.046875
head_L08H02_vo_off,head_intervention,8,2,64,4.05975878238678,9.192385748028755,18.313752114772797,0.007710395380854607,0.125,0.859375,0.140625
head_L08H03_native_control,head_exact,8,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H03_program,head_exact,8,3,64,0.15518636209890246,0.2727587672416121,0.29949673917144537,1.235748095496092e-05,0.0,1.0,0.0
head_L08H03_qk_off,head_intervention,8,3,64,5.202048271894455,10.578911565244196,14.568603038787842,0.014369971118867397,0.125,0.953125,0.046875
head_L08H03_vo_off,head_intervention,8,3,64,7.6636724174022675,13.703046813607212,14.763335883617401,0.024619940668344498,0.15625,0.90625,0.09375
head_L08H04_native_control,head_exact,8,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H04_program,head_exact,8,4,64,0.15412559732794762,0.25746469851583237,0.40831840597093105,1.4039701454748865e-05,0.0,1.0,0.0
head_L08H04_qk_off,head_intervention,8,4,64,2.388184517621994,4.7268489561974985,13.970066606998444,0.0022737516555935144,0.046875,0.953125,0.046875
head_L08H04_vo_off,head_intervention,8,4,64,1.980140246450901,5.949724074453114,9.108845889568329,0.0013242554850876331,0.0625,0.96875,0.03125
head_L08H05_native_control,head_exact,8,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H05_program,head_exact,8,5,64,0.14848117716610432,0.28395044733770186,0.4184266086667776,1.2350574252195656e-05,0.0,1.0,0.0
head_L08H05_qk_off,head_intervention,8,5,64,2.028580754995346,4.340251851826905,6.205984950065613,0.001774459844455123,0.046875,0.96875,0.03125
head_L08H05_vo_off,head_intervention,8,5,64,3.924373909831047,7.880190014839171,15.793946385383606,0.007459165528416634,0.125,0.890625,0.109375
head_L08H06_native_control,head_exact,8,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H06_program,head_exact,8,6,64,0.14830882428213954,0.2534633432514965,0.4463854245841503,1.0854812899196986e-05,0.0,1.0,0.0
head_L08H06_qk_off,head_intervention,8,6,64,2.7188867330551147,6.147845480591057,12.188734114170074,0.002596787642687559,0.0625,0.984375,0.015625
head_L08H06_vo_off,head_intervention,8,6,64,2.0142093300819397,7.0997863262891725,12.982214987277985,0.0023334629368036985,0.046875,0.953125,0.046875
head_L08H07_native_control,head_exact,8,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H07_program,head_exact,8,7,64,0.1481751212850213,0.24559980374760912,0.499880313873291,1.1648866347968578e-05,0.0,1.0,0.0
head_L08H07_qk_off,head_intervention,8,7,64,3.4666042774915695,8.02987515926361,18.728207051753998,0.005047442391514778,0.09375,0.890625,0.109375
head_L08H07_vo_off,head_intervention,8,7,64,4.171291366219521,10.348680876195429,12.044940143823624,0.011057787574827671,0.125,0.890625,0.109375
head_L08H08_native_control,head_exact,8,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H08_program,head_exact,8,8,64,0.14898735098540783,0.2383045956958085,0.277631520293653,1.2952519682585262e-05,0.0,1.0,0.0
head_L08H08_qk_off,head_intervention,8,8,64,2.42195762693882,5.605806522071361,6.5127894282341,0.0024605626240372658,0.0625,0.96875,0.03125
head_L08H08_vo_off,head_intervention,8,8,64,3.1793158501386642,6.042465101927516,9.539291262626648,0.003729612100869417,0.078125,0.953125,0.046875
head_L08H09_native_control,head_exact,8,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H09_program,head_exact,8,9,64,0.14544022269546986,0.23832648992538447,0.3667503362521529,1.4990344425314106e-05,0.0,1.0,0.0
head_L08H09_qk_off,head_intervention,8,9,64,3.697828948497772,8.74991189688444,12.188570946455002,0.005531501956284046,0.125,0.890625,0.109375
head_L08H09_vo_off,head_intervention,8,9,64,2.3899896070361137,7.344253100454807,9.406871348619461,0.0025963301304727793,0.078125,0.921875,0.078125
head_L08H10_native_control,head_exact,8,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H10_program,head_exact,8,10,64,0.15287678688764572,0.28175722807645787,0.3778112819418311,1.421718843630515e-05,0.0,1.0,0.0
head_L08H10_qk_off,head_intervention,8,10,64,3.444412723183632,7.430692724883556,11.138883978128433,0.003624205244705081,0.09375,0.875,0.125
head_L08H10_vo_off,head_intervention,8,10,64,4.850350320339203,10.48160653561353,16.431012749671936,0.008758042007684708,0.1171875,0.84375,0.15625
head_L08H11_native_control,head_exact,8,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H11_program,head_exact,8,11,64,0.1500958576798439,0.25029234006069595,0.38134073838591576,1.1905591236427426e-05,0.0,1.0,0.0
head_L08H11_qk_off,head_intervention,8,11,64,2.196960523724556,4.0614055655896655,7.070647180080414,0.0017690104432404041,0.0625,0.96875,0.03125
head_L08H11_vo_off,head_intervention,8,11,64,1.8184598535299301,3.736257273703813,4.570784419775009,0.0014241294702515006,0.046875,0.96875,0.03125
head_L08H12_native_control,head_exact,8,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H12_program,head_exact,8,12,64,0.145901448559016,0.2651947445701807,0.4383339546620846,1.2308017176110297e-05,0.0,1.0,0.0
head_L08H12_qk_off,head_intervention,8,12,64,3.07416133582592,6.610725447535514,8.205625414848328,0.0035102497786283493,0.09375,0.9375,0.0625
head_L08H12_vo_off,head_intervention,8,12,64,2.792128175497055,8.731370232999321,14.35985267162323,0.004207664169371128,0.09375,0.921875,0.078125
head_L08H13_native_control,head_exact,8,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L08H13_program,head_exact,8,13,64,0.14788677217438817,0.2550788293592631,0.3588479710742831,1.0852623745449819e-05,0.0,1.0,0.0
head_L08H13_qk_off,head_intervention,8,13,64,3.42741422355175,7.179410979151725,8.10556709766388,0.004867359530180693,0.078125,0.96875,0.03125
head_L08H13_vo_off,head_intervention,8,13,64,3.48258838057518,6.011136714369057,14.970383048057556,0.005686608143150806,0.0625,0.921875,0.078125
head_L09H00_native_control,head_exact,9,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H00_program,head_exact,9,0,64,0.15333052724599838,0.2655283862259238,0.35443403758108616,1.467429319745861e-05,0.0,1.0,0.0
head_L09H00_qk_off,head_intervention,9,0,64,3.126564994454384,6.58821053802967,9.341664612293243,0.005114720668643713,0.125,0.875,0.125
head_L09H00_vo_off,head_intervention,9,0,64,3.632916510105133,6.48797497153282,7.326114922761917,0.006130198482424021,0.09375,0.984375,0.015625
head_L09H01_native_control,head_exact,9,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H01_program,head_exact,9,1,64,0.1497223973274231,0.2646417182404546,0.32913575414568186,1.2373398021736648e-05,0.0,1.0,0.0
head_L09H01_qk_off,head_intervention,9,1,64,3.726060315966606,10.464643351733685,14.941062033176422,0.005970860365778208,0.140625,0.890625,0.109375
head_L09H01_vo_off,head_intervention,9,1,64,4.220405220985413,12.457356192171567,16.108715534210205,0.007673678454011679,0.140625,0.875,0.125
head_L09H02_native_control,head_exact,9,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H02_program,head_exact,9,2,64,0.1590635860338807,0.27506851940415783,0.3799149766564369,1.582702316227369e-05,0.0,1.0,0.0
head_L09H02_qk_off,head_intervention,9,2,64,4.027178511023521,10.161610543727871,16.419151425361633,0.005601070821285248,0.11328125,0.859375,0.140625
head_L09H02_vo_off,head_intervention,9,2,64,3.772963210940361,10.117412582039833,18.261127173900604,0.008860486559569836,0.140625,0.84375,0.15625
head_L09H03_native_control,head_exact,9,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H03_program,head_exact,9,3,64,0.15062951715663075,0.25985488668084145,0.37976547610014677,1.842244455474429e-05,0.0,1.0,0.0
head_L09H03_qk_off,head_intervention,9,3,64,4.418358951807022,11.030291840434064,14.451178908348083,0.010755379684269428,0.125,0.984375,0.015625
head_L09H03_vo_off,head_intervention,9,3,64,3.9127901196479797,9.797289930284023,10.414617508649826,0.008702138438820839,0.125,0.921875,0.078125
head_L09H04_native_control,head_exact,9,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H04_program,head_exact,9,4,64,0.14812340959906578,0.2398258110042661,0.3219908569008112,1.0387079782958608e-05,0.0,1.0,0.0
head_L09H04_qk_off,head_intervention,9,4,64,4.980901256203651,8.423959203064442,14.390914142131805,0.007829400710761547,0.140625,0.984375,0.015625
head_L09H04_vo_off,head_intervention,9,4,64,2.7590416371822357,5.630465559661384,9.225066751241684,0.0024660187773406506,0.0625,0.953125,0.046875
head_L09H05_native_control,head_exact,9,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H05_program,head_exact,9,5,64,0.14606883050873876,0.24607637547887853,0.2907468471676111,1.2954567864653654e-05,0.0,1.0,0.0
head_L09H05_qk_off,head_intervention,9,5,64,2.193629927933216,7.906980812549583,22.614997625350952,0.0016832046676427126,0.0546875,0.96875,0.03125
head_L09H05_vo_off,head_intervention,9,5,64,4.675954580307007,13.960207328200338,29.74833846092224,0.01019653957337141,0.140625,0.875,0.125
head_L09H06_native_control,head_exact,9,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H06_program,head_exact,9,6,64,0.14724694192409515,0.250662084436044,0.3502521198242903,1.1203871508769225e-05,0.0,1.0,0.0
head_L09H06_qk_off,head_intervention,9,6,64,2.9503565281629562,8.289862684905529,9.735768288373947,0.004124338738620281,0.09375,0.96875,0.03125
head_L09H06_vo_off,head_intervention,9,6,64,1.8326884135603905,4.943792670965194,6.615068763494492,0.0022638323716819286,0.0625,0.9375,0.0625
head_L09H07_native_control,head_exact,9,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H07_program,head_exact,9,7,64,0.13160069938749075,0.2342576556839049,0.3093855222687125,6.751647561031859e-06,0.0,1.0,0.0
head_L09H07_qk_off,head_intervention,9,7,64,16.35575294494629,29.148740023374557,32.01498091220856,0.10467255115509033,0.546875,0.75,0.25
head_L09H07_vo_off,head_intervention,9,7,64,1.6566328704357147,4.013195913285017,6.852160394191742,0.0007099219365045428,0.046875,0.96875,0.03125
head_L09H08_native_control,head_exact,9,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H08_program,head_exact,9,8,64,0.14397363411262631,0.2195406670216471,0.4795897752046585,1.2130418326705694e-05,0.0,1.0,0.0
head_L09H08_qk_off,head_intervention,9,8,64,14.110492169857025,25.726719498634335,28.856995701789856,0.07862361520528793,0.453125,0.828125,0.171875
head_L09H08_vo_off,head_intervention,9,8,64,1.9419915974140167,3.713141679763793,5.004983022809029,0.0013288838090375066,0.046875,0.984375,0.015625
head_L09H09_native_control,head_exact,9,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H09_program,head_exact,9,9,64,0.13841681648045778,0.2379783522337675,0.4682676400989294,1.0340973858546931e-05,0.0,1.0,0.0
head_L09H09_qk_off,head_intervention,9,9,64,12.518666684627533,22.974944114685055,24.92172122001648,0.05655621364712715,0.359375,0.828125,0.171875
head_L09H09_vo_off,head_intervention,9,9,64,1.4186647720634937,3.4942591935396194,6.687614321708679,0.0006844950839877129,0.03125,0.984375,0.015625
head_L09H10_native_control,head_exact,9,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H10_program,head_exact,9,10,64,0.13866103254258633,0.27929395902901877,0.3688616445288062,1.2513264664448798e-05,0.0,1.0,0.0
head_L09H10_qk_off,head_intervention,9,10,64,8.006390184164047,16.76551602780819,18.613161146640778,0.026239849627017975,0.25,0.796875,0.203125
head_L09H10_vo_off,head_intervention,9,10,64,1.2982391752302647,3.620381942018859,12.143604457378387,0.0007166684372350574,0.046875,0.984375,0.015625
head_L09H11_native_control,head_exact,9,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H11_program,head_exact,9,11,64,0.14341924106702209,0.26193724712356914,0.39372709579765797,1.2688042261288501e-05,0.0,1.0,0.0
head_L09H11_qk_off,head_intervention,9,11,64,6.812423467636108,10.700554996728895,21.673855185508728,0.016534756869077682,0.140625,0.953125,0.046875
head_L09H11_vo_off,head_intervention,9,11,64,0.8426052518188953,4.623316712677475,11.163037270307541,0.00027309288270771503,0.03125,0.953125,0.046875
head_L09H12_native_control,head_exact,9,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H12_program,head_exact,9,12,64,0.1358836656436324,0.23768417187966406,0.45844512060284615,1.2044933100696653e-05,0.0,1.0,0.0
head_L09H12_qk_off,head_intervention,9,12,64,6.336046755313873,11.881651617586607,63.25623393058777,0.01533413864672184,0.171875,0.875,0.125
head_L09H12_vo_off,head_intervention,9,12,64,1.1122411116957664,2.8904517088085404,4.902613535523415,0.0006565208896063268,0.03125,0.984375,0.015625
head_L09H13_native_control,head_exact,9,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L09H13_program,head_exact,9,13,64,0.14896171633154154,0.2409108832944184,0.4369137343019247,1.2174556104582734e-05,0.0,1.0,0.0
head_L09H13_qk_off,head_intervention,9,13,64,3.157438337802887,6.609688475728034,9.87432599067688,0.004865494091063738,0.109375,0.90625,0.09375
head_L09H13_vo_off,head_intervention,9,13,64,0.45425533317029476,2.3774252086877814,6.331357359886169,8.130046626320109e-05,0.015625,0.96875,0.03125
head_L10H00_native_control,head_exact,10,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H00_program,head_exact,10,0,64,0.1455101417377591,0.23577733081765453,0.32237526029348373,9.834915545070544e-06,0.0,1.0,0.0
head_L10H00_qk_off,head_intervention,10,0,64,5.273926630616188,9.801651835441582,15.270860493183136,0.006226291414350271,0.1328125,0.953125,0.046875
head_L10H00_vo_off,head_intervention,10,0,64,4.36827726662159,7.101701796054839,10.581593215465546,0.004454402718693018,0.140625,0.90625,0.09375
head_L10H01_native_control,head_exact,10,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H01_program,head_exact,10,1,64,0.14091450721025467,0.2927737229038027,0.4374215379357338,8.97533664101502e-06,0.0,1.0,0.0
head_L10H01_qk_off,head_intervention,10,1,64,8.942107111215591,14.932695627212523,23.913346230983734,0.02994527295231819,0.1875,0.921875,0.078125
head_L10H01_vo_off,head_intervention,10,1,64,4.88867312669754,13.156638033688063,26.261979341506958,0.007316902279853821,0.109375,0.984375,0.015625
head_L10H02_native_control,head_exact,10,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H02_program,head_exact,10,2,64,0.14611020451411605,0.22609884617850184,0.27708117850124836,1.2362310371827334e-05,0.0,1.0,0.0
head_L10H02_qk_off,head_intervention,10,2,64,2.059878595173359,4.36434218659997,13.669106364250183,0.001902853138744831,0.0625,0.984375,0.015625
head_L10H02_vo_off,head_intervention,10,2,64,2.6262030005455017,4.825838934630154,6.605160981416702,0.002599306171759963,0.078125,0.890625,0.109375
head_L10H03_native_control,head_exact,10,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H03_program,head_exact,10,3,64,0.14835664769634604,0.20969098550267512,0.32744109630584717,1.2304713891353458e-05,0.0,1.0,0.0
head_L10H03_qk_off,head_intervention,10,3,64,2.2232741117477417,4.668743051588535,5.126308649778366,0.002630258910357952,0.046875,0.984375,0.015625
head_L10H03_vo_off,head_intervention,10,3,64,4.549688100814819,8.046878948807716,10.386092960834503,0.00881226733326912,0.140625,0.875,0.125
head_L10H04_native_control,head_exact,10,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H04_program,head_exact,10,4,64,0.13469690456986427,0.23968877503648398,0.40309252217411995,9.105222488869913e-06,0.0,1.0,0.0
head_L10H04_qk_off,head_intervention,10,4,64,4.264826700091362,8.813599571585655,16.903065145015717,0.007514584343880415,0.09375,0.96875,0.03125
head_L10H04_vo_off,head_intervention,10,4,64,3.548845276236534,8.150600679218764,15.832449495792389,0.006499509327113628,0.1484375,0.859375,0.140625
head_L10H05_native_control,head_exact,10,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H05_program,head_exact,10,5,64,0.14931272016838193,0.2597247599624097,0.40748072788119316,1.2891285223304294e-05,0.0,1.0,0.0
head_L10H05_qk_off,head_intervention,10,5,64,3.3572424203157425,7.7100845053792,11.329252272844315,0.003093973034992814,0.0625,0.984375,0.015625
head_L10H05_vo_off,head_intervention,10,5,64,4.871691018342972,8.845189958810804,13.168035447597504,0.013351896777749062,0.109375,0.8125,0.1875
head_L10H06_native_control,head_exact,10,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H06_program,head_exact,10,6,64,0.1443193992599845,0.2710454992484301,0.40279715321958065,1.0125177141162567e-05,0.0,1.0,0.0
head_L10H06_qk_off,head_intervention,10,6,64,5.159670114517212,12.017548643052576,20.14474719762802,0.01632259599864483,0.1875,0.84375,0.15625
head_L10H06_vo_off,head_intervention,10,6,64,7.766839861869812,18.824274614453305,22.000370919704437,0.034074146300554276,0.234375,0.859375,0.140625
head_L10H07_native_control,head_exact,10,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H07_program,head_exact,10,7,64,0.1516373362392187,0.26439310633577384,0.3401996800675988,9.457755368202925e-06,0.0,1.0,0.0
head_L10H07_qk_off,head_intervention,10,7,64,3.8689322769641876,8.85624185204506,10.404225438833237,0.005892137531191111,0.09375,0.953125,0.046875
head_L10H07_vo_off,head_intervention,10,7,64,8.06850865483284,14.048433676362034,24.853898584842682,0.01932368241250515,0.234375,0.796875,0.203125
head_L10H08_native_control,head_exact,10,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H08_program,head_exact,10,8,64,0.1441638683900237,0.26017187396064384,0.5554919131100178,1.1979548617091496e-05,0.0,1.0,0.0
head_L10H08_qk_off,head_intervention,10,8,64,7.412654906511307,13.058446459472172,20.96039652824402,0.024401279166340828,0.1953125,0.78125,0.21875
head_L10H08_vo_off,head_intervention,10,8,64,4.018239304423332,8.490643464028834,14.835716784000397,0.0060198064893484116,0.09375,0.875,0.125
head_L10H09_native_control,head_exact,10,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H09_program,head_exact,10,9,64,0.1390604884363711,0.23889938136562694,0.47921929508447647,1.008910021482734e-05,0.0,1.0,0.0
head_L10H09_qk_off,head_intervention,10,9,64,2.826598472893238,7.149020098149771,9.419689327478409,0.00373464054428041,0.0859375,0.9375,0.0625
head_L10H09_vo_off,head_intervention,10,9,64,6.027642264962196,11.893822327256196,14.803087711334229,0.015236102975904942,0.15625,0.90625,0.09375
head_L10H10_native_control,head_exact,10,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H10_program,head_exact,10,10,64,0.1459847204387188,0.2184855181258171,0.3018398070707917,1.0268275218550116e-05,0.0,1.0,0.0
head_L10H10_qk_off,head_intervention,10,10,64,3.0438246205449104,7.301315590739247,10.308979451656342,0.0030237948521971703,0.09375,0.890625,0.109375
head_L10H10_vo_off,head_intervention,10,10,64,4.6899303793907166,10.988702438771716,17.653700709342957,0.008852958679199219,0.1484375,0.921875,0.078125
head_L10H11_native_control,head_exact,10,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H11_program,head_exact,10,11,64,0.14054938219487667,0.2236073650419712,0.41910898871719837,1.4992165233707055e-05,0.0,1.0,0.0
head_L10H11_qk_off,head_intervention,10,11,64,2.6314694434404373,5.489474814385176,6.819266080856323,0.002650427632033825,0.109375,0.96875,0.03125
head_L10H11_vo_off,head_intervention,10,11,64,4.948605224490166,10.643413066864003,13.522976636886597,0.010397854261100292,0.15625,0.890625,0.109375
head_L10H12_native_control,head_exact,10,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H12_program,head_exact,10,12,64,0.14515533111989498,0.26258604368194927,0.45593599788844585,1.2717756362690125e-05,0.0,1.0,0.0
head_L10H12_qk_off,head_intervention,10,12,64,3.1652238219976425,8.822241686284537,12.048682570457458,0.003817899851128459,0.078125,0.953125,0.046875
head_L10H12_vo_off,head_intervention,10,12,64,7.5239576399326324,15.692854747176154,26.821401715278625,0.018521016463637352,0.1953125,0.90625,0.09375
head_L10H13_native_control,head_exact,10,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L10H13_program,head_exact,10,13,64,0.14583246083930135,0.2664874691981821,0.498182512819767,1.1907941370736808e-05,0.0,1.0,0.0
head_L10H13_qk_off,head_intervention,10,13,64,3.8507625460624695,10.672762133181086,16.048888862133026,0.0062110708095133305,0.078125,0.9375,0.0625
head_L10H13_vo_off,head_intervention,10,13,64,3.5538963973522186,9.644363373517988,15.916097164154053,0.004807059187442064,0.125,0.921875,0.078125
head_L11H00_native_control,head_exact,11,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L11H00_program,head_exact,11,0,64,0.13826024951413274,0.240790833486244,0.34200497902929783,1.1177612577739637e-05,0.0,1.0,0.0
head_L11H00_qk_off,head_intervention,11,0,64,2.7984552085399628,5.860765073448419,10.87597832083702,0.0031808516941964626,0.09375,0.96875,0.03125
head_L11H00_vo_off,head_intervention,11,0,64,4.374437406659126,7.978835999965667,13.1406769156456,0.005380242597311735,0.09375,0.96875,0.03125
head_L11H01_native_control,head_exact,11,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L11H01_program,head_exact,11,1,64,0.1495799981057644,0.21151190157979724,0.3226332599297166,1.219800742546795e-05,0.0,1.0,0.0
head_L11H01_qk_off,head_intervention,11,1,64,4.426642507314682,10.631104856729506,12.53010481595993,0.006512591615319252,0.09375,0.90625,0.09375
head_L11H01_vo_off,head_intervention,11,1,64,3.7223435938358307,6.936993673443794,9.153863787651062,0.004478020593523979,0.125,0.875,0.125
head_L11H02_native_control,head_exact,11,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L11H02_program,head_exact,11,2,64,0.14488048618659377,0.2469701156951487,0.4453579429537058,1.619329850655049e-05,0.0,1.0,0.0
head_L11H02_qk_off,head_intervention,11,2,64,5.145898833870888,11.794404387474057,14.360691606998444,0.01047631073743105,0.109375,0.90625,0.09375
head_L11H02_vo_off,head_intervention,11,2,64,4.1840460151433945,8.116892538964748,11.693594604730606,0.006461740471422672,0.125,0.890625,0.109375
head_L11H03_native_control,head_exact,11,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L11H03_program,head_exact,11,3,64,0.13707131147384644,0.24362504715099925,0.4227984696626663,1.1220658052479848e-05,0.0,1.0,0.0
head_L11H03_qk_off,head_intervention,11,3,64,7.3592424392700195,18.76242794096469,22.315068542957306,0.018642589449882507,0.1875,0.921875,0.078125
head_L11H03_vo_off,head_intervention,11,3,64,5.124056711792946,10.56661903858184,17.571498453617096,0.010598449967801571,0.171875,0.984375,0.015625
head_L11H04_native_control,head_exact,11,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
