destination_index,destination_token,source_index,source_token,relative_distance,constant_route,query_affine,key_affine,content_bilinear,dominant_score_term,score_from_four_terms,native_qk_score,program_qk_score,score_four_term_abs_error,native_attention,program_attention,payload_content_norm,payload_bias_norm,payload_norm,content_contribution_norm,bias_contribution_norm,contribution_norm,direct_target_logit_proxy
4, is,3, France,1,-1.8390591144561768,0.6915134191513062,0.8380546569824219,1.865251898765564,content_bilinear,1.5557608604431152,1.555933952331543,1.5557610988616943,2.384185791015625e-07,0.5175730586051941,0.517320990562439,4.97609806060791,0.38966837525367737,4.995083808898926,2.57423996925354,0.2015836238861084,2.584061622619629,0.1846989393234253
4, is,1, capital,3,-1.8180522918701172,0.5676549673080444,-0.029972851276397705,0.4701106548309326,constant_route,-0.8102595806121826,-0.8072817325592041,-0.8102598190307617,2.384185791015625e-07,0.04871246591210365,0.04855235293507576,5.727304458618164,0.38966837525367737,5.721182346343994,0.27807411551475525,0.018919317051768303,0.277776837348938,0.01358116790652275
4, is,0,The,4,-1.831135630607605,0.4975649416446686,3.0193862915039062,-0.42567336559295654,key_affine,1.260142207145691,1.2584102153778076,1.26014244556427,2.384185791015625e-07,0.38437822461128235,0.3849236071109772,0.8829591870307922,0.38966837525367737,0.6007367968559265,0.3398718237876892,0.14999255537986755,0.23123778402805328,-0.00285781966522336
4, is,4, is,0,-1.8927485942840576,0.7365251183509827,-0.18941253423690796,0.2061828374862671,constant_route,-1.1394532918930054,-1.136955738067627,-1.1394531726837158,1.1920928955078125e-07,0.035031966865062714,0.034933604300022125,3.785011053085327,0.38966837525367737,3.816406488418579,0.13222408294677734,0.013612520880997181,0.13332083821296692,0.007479263469576836
4, is,2, of,2,-1.8150436878204346,0.6312757730484009,-0.5810582041740417,-0.26995670795440674,constant_route,-2.034782886505127,-2.0326573848724365,-2.034782648086548,2.384185791015625e-07,0.014304287731647491,0.014269433915615082,3.3676319122314453,0.38966837525367737,3.3930671215057373,0.048054203391075134,0.005560346879065037,0.048417143523693085,0.001117738545872271
